Market,Commodity,mean_price,volatility,mean_deviation,risk_cluster
Karnataka_Market_9,Rice,2792.654542,285.9799918,0.013028989,1
Karnataka_Market_9,Soybean,4193.327634,427.1920115,0.023553073,3
Karnataka_Market_9,Tomato,1795.520885,186.9441524,-0.087217359,1
Karnataka_Market_9,Wheat,2204.6827,230.421368,0.373001961,2
Madhya Pradesh_Market_0,Maize,1907.445698,207.8482446,0.522314139,2
Madhya Pradesh_Market_0,Mustard,5198.378918,531.6933348,0.239441799,0
Madhya Pradesh_Market_0,Onion,1502.53526,157.8654779,0.29603168,2
Madhya Pradesh_Market_0,Potato,1201.425861,124.192092,0.317463846,2
Madhya Pradesh_Market_0,Rice,2798.886907,283.9330654,0.140707826,1
Madhya Pradesh_Market_0,Soybean,4198.174734,445.0125427,0.120267133,3
Madhya Pradesh_Market_0,Tomato,1797.718965,189.6359447,0.072539842,1
Madhya Pradesh_Market_0,Wheat,2200.746103,227.0991296,0.173347281,1
Madhya Pradesh_Market_1,Maize,1902.775677,199.6095538,0.345719173,2
Madhya Pradesh_Market_1,Mustard,5210.122104,533.8631835,0.444156772,0
Madhya Pradesh_Market_1,Onion,1501.191443,156.9364248,0.252108871,2
Madhya Pradesh_Market_1,Potato,1199.414847,127.1754142,0.062817553,1
Madhya Pradesh_Market_1,Rice,2794.569489,289.0500842,0.018261875,1
Madhya Pradesh_Market_1,Soybean,4195.578969,439.2170418,0.030138997,3
Madhya Pradesh_Market_1,Tomato,1802.552395,186.559659,0.333480679,2
Madhya Pradesh_Market_1,Wheat,2207.82527,230.7956496,0.503023546,2
Madhya Pradesh_Market_10,Maize,1902.731136,198.017679,0.35603153,2
Madhya Pradesh_Market_10,Mustard,5196.737093,534.7142977,0.224066062,0
Madhya Pradesh_Market_10,Onion,1503.288346,160.8932789,0.324171986,2
Madhya Pradesh_Market_10,Potato,1201.276219,126.1368504,0.28052463,2
Madhya Pradesh_Market_10,Rice,2806.380943,293.6627976,0.440373004,2
Madhya Pradesh_Market_10,Soybean,4196.82837,438.1262949,0.12135862,3
Madhya Pradesh_Market_10,Tomato,1796.816492,190.731436,-0.049301564,1
Madhya Pradesh_Market_10,Wheat,2202.215223,231.2347679,0.267584502,2
Madhya Pradesh_Market_11,Maize,1902.009007,191.119093,0.299108558,2
Madhya Pradesh_Market_11,Mustard,5193.250821,552.8361895,0.129501139,3
Madhya Pradesh_Market_11,Onion,1501.214446,156.4106758,0.224149074,1
Madhya Pradesh_Market_11,Potato,1199.21348,130.598679,0.1177579,1
Madhya Pradesh_Market_11,Rice,2802.206473,284.9142206,0.368777832,2
Madhya Pradesh_Market_11,Soybean,4196.878203,453.9236773,0.077242307,3
Madhya Pradesh_Market_11,Tomato,1796.689168,189.135963,0.023194308,1
Madhya Pradesh_Market_11,Wheat,2198.90004,232.3418626,0.046500343,1
Madhya Pradesh_Market_12,Maize,1897.350958,199.4508812,0.018498221,1
Madhya Pradesh_Market_12,Mustard,5212.846724,525.6187011,0.51377984,0
Madhya Pradesh_Market_12,Onion,1500.41922,158.0332978,0.156633823,1
Madhya Pradesh_Market_12,Potato,1203.602305,125.7629996,0.436923778,2
Madhya Pradesh_Market_12,Rice,2797.830024,290.0152307,0.085119288,1
Madhya Pradesh_Market_12,Soybean,4205.342191,453.7210956,0.303050499,0
Madhya Pradesh_Market_12,Tomato,1802.441584,193.4002399,0.411706593,2
Madhya Pradesh_Market_12,Wheat,2202.07661,227.5470135,0.24142805,2
Madhya Pradesh_Market_13,Maize,1903.793998,199.9963239,0.391045678,2
Madhya Pradesh_Market_13,Mustard,5205.538244,583.2845547,0.370332666,0
Madhya Pradesh_Market_13,Onion,1503.119157,158.0078138,0.299165168,2
Madhya Pradesh_Market_13,Potato,1199.258457,119.7887725,0.077513549,1
Madhya Pradesh_Market_13,Rice,2802.579173,284.9376354,0.338947884,2
Madhya Pradesh_Market_13,Soybean,4183.980825,433.11651,-0.206294586,3
Madhya Pradesh_Market_13,Tomato,1802.304006,184.7887646,0.304445367,2
Madhya Pradesh_Market_13,Wheat,2199.643332,225.981063,0.101107629,1
Madhya Pradesh_Market_14,Maize,1901.02923,197.0915405,0.151648086,1
Madhya Pradesh_Market_14,Mustard,5194.450103,530.8508258,0.092547748,3
Madhya Pradesh_Market_14,Onion,1499.555715,154.0389696,0.059024749,1
Madhya Pradesh_Market_14,Potato,1192.461719,129.0701187,-0.501557727,1
Madhya Pradesh_Market_14,Rice,2799.428431,292.5471539,0.176033338,1
Madhya Pradesh_Market_14,Soybean,4202.880096,436.1058375,0.287408932,0
Madhya Pradesh_Market_14,Tomato,1807.419032,184.519705,0.574554505,2
Madhya Pradesh_Market_14,Wheat,2185.502575,224.4609286,-0.452574831,1
Madhya Pradesh_Market_15,Maize,1896.435985,190.0510015,0.026913174,1
Madhya Pradesh_Market_15,Mustard,5177.557014,537.4725001,-0.162371425,3
Madhya Pradesh_Market_15,Onion,1501.1658,155.7334893,0.165615667,1
Madhya Pradesh_Market_15,Potato,1200.64145,128.0956872,0.165345736,1
Madhya Pradesh_Market_15,Rice,2803.676233,290.3466009,0.356826966,2
Madhya Pradesh_Market_15,Soybean,4193.354839,435.6523736,-0.006518477,3
Madhya Pradesh_Market_15,Tomato,1800.658866,190.7721753,0.283199537,2
Madhya Pradesh_Market_15,Wheat,2206.699076,245.020804,0.452430801,2
Madhya Pradesh_Market_16,Maize,1904.805091,204.6994803,0.437909021,2
Madhya Pradesh_Market_16,Mustard,5210.274874,549.9560298,0.379646664,0
Madhya Pradesh_Market_16,Onion,1499.2166,156.9326616,0.054223474,1
Madhya Pradesh_Market_16,Potato,1202.282895,122.733486,0.334353914,2
Madhya Pradesh_Market_16,Rice,2801.568545,289.0284213,0.203646285,1
Madhya Pradesh_Market_16,Soybean,4201.594649,419.4743284,0.215532668,3
Madhya Pradesh_Market_16,Tomato,1801.397562,194.159563,0.332653404,2
Madhya Pradesh_Market_16,Wheat,2202.821153,228.2576298,0.223712367,1
Madhya Pradesh_Market_17,Maize,1903.038825,212.3247706,0.338826117,2
Madhya Pradesh_Market_17,Mustard,5201.575392,547.7788528,0.307457758,0
Madhya Pradesh_Market_17,Onion,1500.232178,152.605678,0.190406198,1
Madhya Pradesh_Market_17,Potato,1201.946158,126.8051776,0.316144384,2
Madhya Pradesh_Market_17,Rice,2810.151981,293.7471225,0.606330198,2
Madhya Pradesh_Market_17,Soybean,4194.746856,451.9635772,0.075656005,3
Madhya Pradesh_Market_17,Tomato,1802.06012,189.3263826,0.350838685,2
Madhya Pradesh_Market_17,Wheat,2200.679946,227.5765062,0.206736583,1
Madhya Pradesh_Market_18,Maize,1902.642509,196.7402478,0.297135182,2
Madhya Pradesh_Market_18,Mustard,5199.054503,535.1307114,0.257355087,0
Madhya Pradesh_Market_18,Onion,1500.885576,154.0308411,0.120740697,1
Madhya Pradesh_Market_18,Potato,1201.089446,127.9145903,0.225409138,1
Madhya Pradesh_Market_18,Rice,2791.831472,282.1407051,-0.057768052,1
Madhya Pradesh_Market_18,Soybean,4210.107305,451.4103087,0.410262673,0
Madhya Pradesh_Market_18,Tomato,1806.133883,182.2356387,0.526370537,2
Madhya Pradesh_Market_18,Wheat,2205.901141,231.5036405,0.401220274,2
Madhya Pradesh_Market_19,Maize,1900.869159,195.1291472,0.248717556,2
Madhya Pradesh_Market_19,Mustard,5185.245028,544.5270523,-0.059739316,3
Madhya Pradesh_Market_19,Onion,1504.611231,159.8948955,0.347073287,2
Madhya Pradesh_Market_19,Potato,1203.164963,124.4940015,0.364502919,2
Madhya Pradesh_Market_19,Rice,2791.481569,289.679415,-0.093441219,1
Madhya Pradesh_Market_19,Soybean,4216.616673,429.4978478,0.605342812,0
Madhya Pradesh_Market_19,Tomato,1800.081484,185.3247913,0.214011063,1
Madhya Pradesh_Market_19,Wheat,2198.963093,228.992809,0.161309944,1
Madhya Pradesh_Market_2,Maize,1901.788037,204.6063947,0.346532327,2
Madhya Pradesh_Market_2,Mustard,5200.231796,523.9546809,0.223182288,0
Madhya Pradesh_Market_2,Onion,1501.267647,155.0886803,0.240211947,2
Madhya Pradesh_Market_2,Potato,1201.043128,121.9593272,0.265654316,2
Madhya Pradesh_Market_2,Rice,2792.671406,292.9717561,-0.013110033,1
Madhya Pradesh_Market_2,Soybean,4182.790366,412.9221864,-0.236577481,3
Madhya Pradesh_Market_2,Tomato,1801.914796,191.6818629,0.30968872,2
Madhya Pradesh_Market_2,Wheat,2202.203176,225.2427255,0.249976632,2
Madhya Pradesh_Market_20,Maize,1900.456917,199.8133568,0.169059853,1
Madhya Pradesh_Market_20,Mustard,5205.506563,548.6936096,0.354615573,0
Madhya Pradesh_Market_20,Onion,1504.458938,159.4249417,0.357327857,2
Madhya Pradesh_Market_20,Potato,1194.314397,127.6184252,-0.367276321,1
Madhya Pradesh_Market_20,Rice,2804.702539,293.1751051,0.371301924,2
Madhya Pradesh_Market_20,Soybean,4206.532777,437.8636629,0.247039584,0
Madhya Pradesh_Market_20,Tomato,1805.352319,195.5067603,0.540812943,2
Madhya Pradesh_Market_20,Wheat,2199.840461,227.2031676,0.117823987,1
Madhya Pradesh_Market_21,Maize,1908.87953,200.1060491,0.595391955,2
Madhya Pradesh_Market_21,Mustard,5202.544867,559.8794082,0.25816637,0
Madhya Pradesh_Market_21,Onion,1501.060168,157.8623122,0.172263983,1
Madhya Pradesh_Market_21,Potato,1204.246832,128.3108908,0.519923951,2
Madhya Pradesh_Market_21,Rice,2802.398322,298.3288834,0.281358042,2
Madhya Pradesh_Market_21,Soybean,4200.940206,435.6936431,0.15152015,3
Madhya Pradesh_Market_21,Tomato,1799.36036,193.3338548,0.216087194,1
Madhya Pradesh_Market_21,Wheat,2206.586523,224.4180216,0.400565567,2
Madhya Pradesh_Market_22,Maize,1905.161131,202.3430458,0.462178191,2
Madhya Pradesh_Market_22,Mustard,5202.84862,540.7509213,0.28480456,0
Madhya Pradesh_Market_22,Onion,1495.336046,164.2452731,-0.191458804,1
Madhya Pradesh_Market_22,Potato,1201.858182,127.072628,0.356876166,2
Madhya Pradesh_Market_22,Rice,2797.706415,282.7087487,0.14375211,1
Madhya Pradesh_Market_22,Soybean,4198.707397,447.2331033,0.203785154,3
Madhya Pradesh_Market_22,Tomato,1791.260717,187.6600415,-0.276284321,1
Madhya Pradesh_Market_22,Wheat,2204.087799,238.3496153,0.302001088,2
Madhya Pradesh_Market_23,Maize,1897.495376,201.7382454,0.098736269,1
Madhya Pradesh_Market_23,Mustard,5196.582228,552.0118011,0.170159103,3
Madhya Pradesh_Market_23,Onion,1502.637772,165.820677,0.26206718,2
Madhya Pradesh_Market_23,Potato,1202.017666,119.1544496,0.32477373,2
Madhya Pradesh_Market_23,Rice,2806.906886,285.6382299,0.390890987,2
Madhya Pradesh_Market_23,Soybean,4200.184718,434.9041512,0.200715665,3
Madhya Pradesh_Market_23,Tomato,1794.85504,186.6861916,-0.098202626,1
Madhya Pradesh_Market_23,Wheat,2202.381466,233.6990585,0.205751847,1
Madhya Pradesh_Market_24,Maize,1904.151227,199.5443267,0.383754106,2
Madhya Pradesh_Market_24,Mustard,5186.635965,534.4020549,-0.007836164,3
Madhya Pradesh_Market_24,Onion,1510.09992,156.511283,0.744549864,2
Madhya Pradesh_Market_24,Potato,1201.907404,126.7006981,0.321344373,2
Madhya Pradesh_Market_24,Rice,2800.237115,282.8699577,0.207288877,1
Madhya Pradesh_Market_24,Soybean,4201.2768,430.7549922,0.151485255,3
Madhya Pradesh_Market_24,Tomato,1794.54642,182.4356927,-0.089953253,1
Madhya Pradesh_Market_24,Wheat,2202.13448,222.3813748,0.217263488,1
Madhya Pradesh_Market_3,Maize,1897.167363,197.1321592,0.03885644,1
Madhya Pradesh_Market_3,Mustard,5191.27339,545.3710231,0.068499007,3
Madhya Pradesh_Market_3,Onion,1496.915577,159.6999131,-0.057787221,1
Madhya Pradesh_Market_3,Potato,1200.554036,128.3755182,0.185659051,1
Madhya Pradesh_Market_3,Rice,2810.204665,312.3177876,0.516671603,2
Madhya Pradesh_Market_3,Soybean,4219.079891,464.2065933,0.642636477,0
Madhya Pradesh_Market_3,Tomato,1798.701888,189.8625135,0.151461377,1
Madhya Pradesh_Market_3,Wheat,2194.538819,221.9493331,-0.107149225,1
Madhya Pradesh_Market_4,Maize,1903.657507,201.1240697,0.363915157,2
Madhya Pradesh_Market_4,Mustard,5187.64908,535.5472914,0.026050315,3
Madhya Pradesh_Market_4,Onion,1503.620082,152.9469218,0.359609274,2
Madhya Pradesh_Market_4,Potato,1199.141244,126.7312931,0.105538917,1
Madhya Pradesh_Market_4,Rice,2803.254691,292.8921503,0.335985678,2
Madhya Pradesh_Market_4,Soybean,4228.27327,446.7820033,0.829579637,0
Madhya Pradesh_Market_4,Tomato,1807.540498,196.7080958,0.719641723,2
Madhya Pradesh_Market_4,Wheat,2198.850525,238.1413341,0.154108425,1
Madhya Pradesh_Market_5,Maize,1904.732053,196.6110835,0.464584243,2
Madhya Pradesh_Market_5,Mustard,5214.35573,534.0289969,0.554017361,0
Madhya Pradesh_Market_5,Onion,1503.791143,155.1243391,0.332916071,2
Madhya Pradesh_Market_5,Potato,1201.222366,125.8115329,0.273947501,2
Madhya Pradesh_Market_5,Rice,2808.37701,280.8331782,0.527352168,2
Madhya Pradesh_Market_5,Soybean,4215.321486,421.6389455,0.492583784,0
Madhya Pradesh_Market_5,Tomato,1796.149625,185.9281139,-0.041152096,1
Madhya Pradesh_Market_5,Wheat,2203.255833,234.6220655,0.288936854,2
Madhya Pradesh_Market_6,Maize,1901.391956,200.2003872,0.266174219,2
Madhya Pradesh_Market_6,Mustard,5196.483213,537.5051285,0.227006909,0
Madhya Pradesh_Market_6,Onion,1499.051491,159.6403593,0.074082015,1
Madhya Pradesh_Market_6,Potato,1203.048364,124.4946142,0.440661352,2
Madhya Pradesh_Market_6,Rice,2798.233374,297.8335403,0.206724828,1
Madhya Pradesh_Market_6,Soybean,4187.041975,441.870992,-0.106361584,3
Madhya Pradesh_Market_6,Tomato,1798.401524,182.1719308,0.133730307,1
Madhya Pradesh_Market_6,Wheat,2207.998025,232.0321508,0.47849754,2
Madhya Pradesh_Market_7,Maize,1902.094099,192.0720283,0.300641114,2
Madhya Pradesh_Market_7,Mustard,5202.477409,534.0337465,0.339492049,0
Madhya Pradesh_Market_7,Onion,1503.359159,159.7770451,0.392761013,2
Madhya Pradesh_Market_7,Potato,1196.790016,129.5110948,-0.112731999,1
Madhya Pradesh_Market_7,Rice,2795.520476,297.8443809,0.050248135,1
Madhya Pradesh_Market_7,Soybean,4205.388731,443.6821279,0.326293659,0
Madhya Pradesh_Market_7,Tomato,1798.376291,187.3987233,0.09110193,1
Madhya Pradesh_Market_7,Wheat,2203.042629,249.2610006,0.275729977,2
Madhya Pradesh_Market_8,Maize,1893.478937,191.9784109,-0.110250621,1
Madhya Pradesh_Market_8,Mustard,5211.22846,540.5779427,0.480156862,0
Madhya Pradesh_Market_8,Onion,1498.558965,155.9917105,0.059896144,1
Madhya Pradesh_Market_8,Potato,1200.873069,124.5812324,0.218591448,1
Madhya Pradesh_Market_8,Rice,2797.696082,292.1979357,0.102548525,1
Madhya Pradesh_Market_8,Soybean,4195.773967,445.8128399,0.072366812,3
Madhya Pradesh_Market_8,Tomato,1804.06855,181.2380437,0.424244154,2
Madhya Pradesh_Market_8,Wheat,2200.197248,231.0737268,0.170165118,1
Madhya Pradesh_Market_9,Maize,1907.425122,206.0274429,0.573156446,2
Madhya Pradesh_Market_9,Mustard,5202.878947,576.953053,0.357295962,0
Madhya Pradesh_Market_9,Onion,1498.069281,156.9693437,0.018794904,1
Madhya Pradesh_Market_9,Potato,1198.715854,123.7436128,-0.0004553,1
Madhya Pradesh_Market_9,Rice,2792.053078,304.0996684,-0.091062035,1
Madhya Pradesh_Market_9,Soybean,4217.56401,442.360346,0.609637518,0
Madhya Pradesh_Market_9,Tomato,1797.995359,184.0504946,0.083420188,1
Madhya Pradesh_Market_9,Wheat,2195.742621,230.2999821,-0.055439243,1
Maharashtra_Market_0,Maize,1901.615761,205.701921,0.22013984,1
Maharashtra_Market_0,Mustard,5213.34031,564.1543755,0.400997882,0
Maharashtra_Market_0,Onion,1506.676175,161.1234389,0.569812691,2
Maharashtra_Market_0,Potato,1199.465157,125.3023622,0.076044283,1
Maharashtra_Market_0,Rice,2811.178444,287.3391499,0.627702508,2
Maharashtra_Market_0,Soybean,4194.202904,437.1588551,0.025697282,3
Maharashtra_Market_0,Tomato,1800.697651,190.8978569,0.193221687,1
Maharashtra_Market_0,Wheat,2209.603951,233.2262323,0.498192502,2
Maharashtra_Market_1,Maize,1896.78464,194.6629978,-0.020283787,1
Maharashtra_Market_1,Mustard,5226.506478,536.1353543,0.663499978,0
Maharashtra_Market_1,Onion,1496.456609,159.2771062,-0.065020859,1
Maharashtra_Market_1,Potato,1198.407089,125.462146,-0.01115843,1
Maharashtra_Market_1,Rice,2794.321641,291.883137,-0.073783568,1
Maharashtra_Market_1,Soybean,4203.822632,443.237968,0.402009894,0
Maharashtra_Market_1,Tomato,1803.830794,190.6911959,0.389259308,2
Maharashtra_Market_1,Wheat,2193.660958,236.373629,-0.285766287,1
Maharashtra_Market_10,Maize,1901.342589,197.1141479,0.258688914,2
Maharashtra_Market_10,Mustard,5194.138878,551.9877651,0.094423171,3
Maharashtra_Market_10,Onion,1502.304737,164.8413443,0.305126176,2
Maharashtra_Market_10,Potato,1202.415483,127.0599877,0.324958331,2
Maharashtra_Market_10,Rice,2799.676665,295.5990968,0.119043435,1
Maharashtra_Market_10,Soybean,4200.687824,441.7129808,0.218622196,0
Maharashtra_Market_10,Tomato,1802.375451,194.5744137,0.234435978,2
Maharashtra_Market_10,Wheat,2211.22774,234.3587273,0.589709343,2
Maharashtra_Market_11,Maize,1904.391793,197.6682291,0.366738731,2
Maharashtra_Market_11,Mustard,5196.85772,550.2239356,0.101772997,3
Maharashtra_Market_11,Onion,1498.370194,151.1678081,0.039015154,1
Maharashtra_Market_11,Potato,1201.281582,126.1850988,0.253358991,2
Maharashtra_Market_11,Rice,2803.920895,284.8854485,0.268477273,2
Maharashtra_Market_11,Soybean,4204.210101,454.1708778,0.324746544,0
Maharashtra_Market_11,Tomato,1806.546198,192.3406129,0.537635463,2
Maharashtra_Market_11,Wheat,2208.337902,237.7440881,0.430685406,2
Maharashtra_Market_12,Maize,1903.959422,201.436406,0.40895713,2
Maharashtra_Market_12,Mustard,5203.726761,545.3177236,0.227882318,0
Maharashtra_Market_12,Onion,1495.710806,152.8287142,-0.127982499,1
Maharashtra_Market_12,Potato,1203.892784,123.0489959,0.476576208,2
Maharashtra_Market_12,Rice,2800.071602,295.7390941,0.194729742,1
Maharashtra_Market_12,Soybean,4202.504188,439.0399118,0.19046635,3
Maharashtra_Market_12,Tomato,1800.599506,189.6645276,0.221104543,1
Maharashtra_Market_12,Wheat,2209.032304,231.8598131,0.520871278,2
Maharashtra_Market_13,Maize,1901.729628,200.9521392,0.271243735,2
Maharashtra_Market_13,Mustard,5200.803884,528.5913683,0.208016632,3
Maharashtra_Market_13,Onion,1499.055467,156.1126837,0.026903858,1
Maharashtra_Market_13,Potato,1199.673758,122.8930718,0.116910413,1
Maharashtra_Market_13,Rice,2791.309984,291.4351587,-0.169227337,1
Maharashtra_Market_13,Soybean,4200.041751,451.5661041,0.1842738,3
Maharashtra_Market_13,Tomato,1802.139399,188.5289167,0.268672917,2
Maharashtra_Market_13,Wheat,2197.497967,230.685135,0.011720922,1
Maharashtra_Market_14,Maize,1905.070521,206.9050391,0.465062924,2
Maharashtra_Market_14,Mustard,5210.123121,564.0464472,0.376898675,0
Maharashtra_Market_14,Onion,1502.54124,154.3756881,0.333112866,2
Maharashtra_Market_14,Potato,1199.161389,124.3121528,0.068667056,1
Maharashtra_Market_14,Rice,2801.239501,298.9688039,0.216802634,1
Maharashtra_Market_14,Soybean,4210.586939,455.5594907,0.478303381,0
Maharashtra_Market_14,Tomato,1790.658905,187.2237419,-0.420162834,1
Maharashtra_Market_14,Wheat,2205.0431,241.4448337,0.259856967,2
Maharashtra_Market_15,Maize,1894.297243,199.0187347,-0.062878384,1
Maharashtra_Market_15,Mustard,5189.303415,544.3530932,-0.04453743,3
Maharashtra_Market_15,Onion,1501.80574,165.0015025,0.190761803,1
Maharashtra_Market_15,Potato,1202.698368,125.392284,0.293932296,2
Maharashtra_Market_15,Rice,2798.538724,299.8058456,0.114980581,1
Maharashtra_Market_15,Soybean,4216.883181,431.9598937,0.638731699,0
Maharashtra_Market_15,Tomato,1795.024274,186.7783091,-0.152034202,1
Maharashtra_Market_15,Wheat,2200.204848,225.7762538,0.019035912,1
Maharashtra_Market_16,Maize,1903.532876,199.2466553,0.386187157,2
Maharashtra_Market_16,Mustard,5216.426762,563.7626085,0.528468595,0
Maharashtra_Market_16,Onion,1508.167298,161.2488783,0.625111939,2
Maharashtra_Market_16,Potato,1204.021643,131.7488785,0.530246779,2
Maharashtra_Market_16,Rice,2792.849334,284.8523871,-0.041532745,1
Maharashtra_Market_16,Soybean,4207.510569,439.2038579,0.472392148,0
Maharashtra_Market_16,Tomato,1798.848424,186.6776816,0.075574941,1
Maharashtra_Market_16,Wheat,2208.147936,223.5414746,0.401142887,2
Maharashtra_Market_17,Maize,1897.295255,193.9878896,0.007294222,1
Maharashtra_Market_17,Mustard,5203.532987,537.893116,0.245138171,0
Maharashtra_Market_17,Onion,1504.415927,159.683334,0.440834081,2
Maharashtra_Market_17,Potato,1195.431827,120.2968455,-0.193504524,1
Maharashtra_Market_17,Rice,2798.25589,284.4156372,0.101449221,1
Maharashtra_Market_17,Soybean,4197.697684,425.1647653,0.154036349,3
Maharashtra_Market_17,Tomato,1798.376691,183.9347783,0.008117056,1
Maharashtra_Market_17,Wheat,2205.508653,226.1751141,0.243079642,2
Maharashtra_Market_18,Maize,1903.984294,199.7921746,0.42194882,2
Maharashtra_Market_18,Mustard,5210.831041,533.0111575,0.339017499,0
Maharashtra_Market_18,Onion,1503.655093,151.2883609,0.384218707,2
Maharashtra_Market_18,Potato,1201.097847,123.1685243,0.22326976,1
Maharashtra_Market_18,Rice,2802.550954,285.5725421,0.269366694,2
Maharashtra_Market_18,Soybean,4207.255974,449.556573,0.37735388,0
Maharashtra_Market_18,Tomato,1804.70962,188.4350517,0.412839432,2
Maharashtra_Market_18,Wheat,2195.660158,227.8753789,-0.17721197,1
Maharashtra_Market_19,Maize,1899.447272,196.4375075,0.15019195,1
Maharashtra_Market_19,Mustard,5180.595936,550.8737119,-0.214498817,3
Maharashtra_Market_19,Onion,1497.031161,150.4331882,-0.129354984,1
Maharashtra_Market_19,Potato,1200.992109,127.0064991,0.237226377,2
Maharashtra_Market_19,Rice,2805.294166,284.3656632,0.30625233,2
Maharashtra_Market_19,Soybean,4186.709601,433.9564875,-0.089677853,3
Maharashtra_Market_19,Tomato,1805.686382,191.7859727,0.380766204,2
Maharashtra_Market_19,Wheat,2203.240436,235.914082,0.15656419,1
Maharashtra_Market_2,Maize,1901.051287,196.5021678,0.30936372,2
Maharashtra_Market_2,Mustard,5213.093377,536.1835222,0.396380187,0
Maharashtra_Market_2,Onion,1502.523933,158.0256601,0.290767746,2
Maharashtra_Market_2,Potato,1201.41564,120.0593388,0.233573487,2
Maharashtra_Market_2,Rice,2798.181873,286.8382741,0.062926502,1
Maharashtra_Market_2,Soybean,4204.290428,438.0106064,0.321897506,0
Maharashtra_Market_2,Tomato,1805.476547,194.9154455,0.404471335,2
Maharashtra_Market_2,Wheat,2198.348731,235.9039092,-0.024165039,1
Maharashtra_Market_20,Maize,1899.794411,206.32356,0.159671072,1
Maharashtra_Market_20,Mustard,5221.539782,554.6583096,0.535132672,0
Maharashtra_Market_20,Onion,1503.03888,157.5348703,0.282628625,2
Maharashtra_Market_20,Potato,1197.169214,121.6350479,-0.054398845,1
Maharashtra_Market_20,Rice,2802.316922,280.2459312,0.192345666,1
Maharashtra_Market_20,Soybean,4209.350458,448.1028893,0.427757406,0
Maharashtra_Market_20,Tomato,1801.539723,189.2796881,0.275270561,2
Maharashtra_Market_20,Wheat,2207.62391,224.5442997,0.391980524,2
Maharashtra_Market_21,Maize,1901.135865,192.4722706,0.245228353,2
Maharashtra_Market_21,Mustard,5192.328119,550.6368426,-0.030144984,3
Maharashtra_Market_21,Onion,1500.374952,154.266452,0.128481391,1
Maharashtra_Market_21,Potato,1203.735711,124.2389621,0.462365214,2
Maharashtra_Market_21,Rice,2812.611772,288.3750205,0.562936075,2
Maharashtra_Market_21,Soybean,4207.656541,447.55707,0.475178305,0
Maharashtra_Market_21,Tomato,1806.776265,194.678115,0.533657971,2
Maharashtra_Market_21,Wheat,2198.89631,217.9269128,-0.043599994,1
Maharashtra_Market_22,Maize,1904.497398,197.1191537,0.427053735,2
Maharashtra_Market_22,Mustard,5215.8906,558.3138022,0.44018926,0
Maharashtra_Market_22,Onion,1498.724789,158.0768471,0.064447333,1
Maharashtra_Market_22,Potato,1200.120906,128.7018516,0.202714907,1
Maharashtra_Market_22,Rice,2790.849922,292.7549198,-0.175166448,1
Maharashtra_Market_22,Soybean,4204.806899,469.7013855,0.269010733,0
Maharashtra_Market_22,Tomato,1798.789251,188.7385074,0.014299818,1
Maharashtra_Market_22,Wheat,2207.490192,219.0379727,0.37560868,2
Maharashtra_Market_23,Maize,1892.366943,197.7956002,-0.243562658,1
Maharashtra_Market_23,Mustard,5195.36627,553.6911127,-0.017105411,3
Maharashtra_Market_23,Onion,1501.134707,154.4020841,0.141406552,1
Maharashtra_Market_23,Potato,1202.45874,125.7973226,0.299337224,2
Maharashtra_Market_23,Rice,2810.575824,300.5338107,0.559578509,2
Maharashtra_Market_23,Soybean,4192.367154,441.8390596,0.079601353,3
Maharashtra_Market_23,Tomato,1796.00261,192.6014877,-0.095439151,1
Maharashtra_Market_23,Wheat,2201.739645,221.3206327,0.12442052,1
Maharashtra_Market_24,Maize,1900.226931,207.382898,0.202754998,1
Maharashtra_Market_24,Mustard,5209.707403,547.2513812,0.306091053,0
Maharashtra_Market_24,Onion,1504.508593,160.9289256,0.365961477,2
Maharashtra_Market_24,Potato,1199.483523,126.7488717,0.056698745,1
Maharashtra_Market_24,Rice,2795.678958,286.6190543,0.010482885,1
Maharashtra_Market_24,Soybean,4189.757853,432.857849,-0.033848154,3
Maharashtra_Market_24,Tomato,1801.273268,190.2804349,0.193555715,1
Maharashtra_Market_24,Wheat,2208.10668,224.1357432,0.383996881,2
Maharashtra_Market_3,Maize,1900.38846,196.8352171,0.224312998,1
Maharashtra_Market_3,Mustard,5200.853116,535.3852023,0.176205936,3
Maharashtra_Market_3,Onion,1503.681684,151.3042718,0.357343015,2
Maharashtra_Market_3,Potato,1201.160388,128.2483822,0.259007078,2
Maharashtra_Market_3,Rice,2809.233499,287.3854741,0.470825354,2
Maharashtra_Market_3,Soybean,4201.309836,437.463503,0.212600405,3
Maharashtra_Market_3,Tomato,1798.250504,188.6541053,0.030301572,1
Maharashtra_Market_3,Wheat,2200.174134,241.4029741,0.084293889,1
Maharashtra_Market_4,Maize,1894.028515,194.9475385,-0.037297695,1
Maharashtra_Market_4,Mustard,5218.975021,542.2755725,0.504169458,0
Maharashtra_Market_4,Onion,1495.259611,152.0178511,-0.237503798,1
Maharashtra_Market_4,Potato,1202.18399,125.7311731,0.369794536,2
Maharashtra_Market_4,Rice,2802.619266,287.2085654,0.24258622,2
Maharashtra_Market_4,Soybean,4183.438882,433.2329514,-0.139585665,3
Maharashtra_Market_4,Tomato,1798.205458,185.7135622,0.040094041,1
Maharashtra_Market_4,Wheat,2201.985143,230.1133235,0.098080406,1
Maharashtra_Market_5,Maize,1897.593041,194.7380087,0.107411829,1
